CLUSTERID1,CLUSTERID2,DeltaMZ,MEH,Cosine,OtherScore,ComponentIndex,EdgeAnnotation
10722,13392,-0.039,10722,0.969,10722,736,NA
13392,14035,0,13392,0.8954,13392,736,NA
9000,14035,0,9000,0.8751,9000,736,NA
14842,16649,0,14842,0.9373,14842,739,NA
11944,16649,15.995,11944,0.9265,11944,739,O
10521,10751,0,10521,0.9616,10521,739,NA
13093,14842,15.995,13093,0.8619,13093,739,O
10751,14842,15.995,10751,0.9494,10751,739,O
11944,12073,-18.011,11944,0.83,11944,739,H2O
10751,11944,0,10751,0.9441,10751,739,NA
10751,13093,0,10751,0.8663,10751,739,NA
10521,11944,0,10521,0.937,10521,739,NA
10521,12073,-18.011,10521,0.8005,10521,739,H2O
10521,16649,15.995,10521,0.9118,10521,739,O
10521,14842,15.995,10521,0.9294,10521,739,O
11944,13093,0,11944,0.901,11944,739,NA
10521,13093,0,10521,0.8554,10521,739,NA
11944,14842,15.995,11944,0.9393,11944,739,O
13093,16649,15.995,13093,0.8633,13093,739,O
10751,16649,15.995,10751,0.9254,10751,739,O
10751,12073,-18.011,10751,0.8182,10751,739,H2O
30736,31099,0.001,30736,0.9378,30736,741,NA
7608,11844,0.001,7608,0.9402,7608,743,NA
7608,13960,0,7608,0.9137,7608,743,NA
11844,13960,-0.001,11844,0.9028,11844,743,NA
9886,11844,0,9886,0.8863,9886,743,NA
7608,9886,0,7608,0.898,7608,743,NA
28489,29499,15.995,28489,0.9383,28489,744,O
25244,29499,0,25244,0.9695,25244,744,NA
19301,28489,15.994,19301,0.9058,19301,744,O
28489,28505,-15.995,28489,0.9251,28489,744,O
25244,25909,0,25244,0.9678,25244,744,NA
24816,29499,0,24816,0.9047,24816,744,NA
28489,28764,15.995,28489,0.8927,28489,744,O
25909,28807,-15.995,25909,0.8965,25909,744,O
27224,28587,-15.995,27224,0.9422,27224,744,O
28764,29499,0,28764,0.9493,28764,744,NA
25909,27224,0,25909,0.9568,25909,744,NA
28505,29499,31.99,28505,0.8856,28505,744,O2
25909,28505,-31.99,25909,0.8889,25909,744,O2
25909,28764,0,25909,0.9485,25909,744,NA
28489,28587,0,28489,0.9476,28489,744,NA
24816,25244,0,24816,0.9195,24816,744,NA
28587,28807,0,28587,0.9016,28587,744,NA
27224,28764,0,27224,0.9356,27224,744,NA
27224,29499,0,27224,0.9541,27224,744,NA
24816,28587,-15.995,24816,0.8906,24816,744,O
24816,27224,0,24816,0.9261,24816,744,NA
28505,28587,15.995,28505,0.8867,28505,744,O
25909,29499,0,25909,0.996,25909,744,NA
28587,29499,15.995,28587,0.9739,28587,744,O
24816,28764,0,24816,0.9054,24816,744,NA
25244,28807,-15.995,25244,0.8832,25244,744,O
24816,25909,0,24816,0.9082,24816,744,NA
25244,27224,0,25244,0.9425,25244,744,NA
28073,28130,0.036,28073,0.9427,28073,744,NA
27224,28489,-15.995,27224,0.9454,27224,744,O
25244,28489,-15.995,25244,0.9088,25244,744,O
19301,28505,-0.001,19301,0.9772,19301,744,NA
28587,28764,15.995,28587,0.9298,28587,744,O
25909,28587,-15.995,25909,0.9743,25909,744,O
25244,28764,0,25244,0.9818,25244,744,NA
25909,28489,-15.995,25909,0.9409,25909,744,O
28073,28587,0.001,28073,0.889,28073,744,NA
25244,28587,-15.995,25244,0.9451,25244,744,O
28807,29499,15.995,28807,0.9019,28807,744,O
7240,7566,0,7240,0.8748,7240,750,NA
12066,13131,0.002,12066,0.9017,12066,753,NA
14715,15587,0,14715,0.9491,14715,753,NA
9021,14715,-64.031,9021,0.936,9021,753,C5H4
9021,15587,-64.032,9021,0.9296,9021,753,C5H4
12066,12167,-0.001,12066,0.9009,12066,753,NA
2579,4906,-14.016,2579,0.9006,2579,753,methanol (-H2O):CH2
2718,4906,-14.015,2718,0.9137,2718,753,methanol (-H2O):CH2
3567,9501,15.995,3567,0.9085,3567,753,O
14715,15102,-0.036,14715,0.9329,14715,753,NA
9021,9501,0,9021,0.9438,9021,753,NA
12066,14715,-14.016,12066,0.9136,12066,753,methanol (-H2O):CH2
3567,4906,30.011,3567,0.9261,3567,753,CH2O
2579,2940,-0.001,2579,0.9357,2579,753,NA
15102,15587,0.036,15102,0.9365,15102,753,NA
2718,2940,0,2718,0.9422,2718,753,NA
9501,15587,-64.032,9501,0.9296,9501,753,C5H4
9501,14715,-64.031,9501,0.9306,9501,753,C5H4
3567,9021,15.995,3567,0.9382,3567,753,O
2579,2718,-0.001,2579,0.9729,2579,753,NA
12102,12130,-0.003,12102,0.756,12102,756,NA
8058,8131,-146.058,8058,0.7363,8058,757,NA
8058,8198,0.002,8058,0.9454,8058,757,NA
8038,8198,164.069,8038,0.7296,8038,757,NA
8131,8198,146.059,8131,0.749,8131,757,NA
8038,8131,18.009,8038,0.824,8038,757,H2O
25200,25895,0.001,25200,0.9291,25200,758,NA
8593,12441,-14.014,8593,0.9377,8593,771,methanol (-H2O):CH2
8603,11659,-85.999,8603,0.8809,8603,771,C3H5NO2_Serine
11659,11943,-0.001,11659,0.9584,11659,771,NA
8636,8924,-0.003,8636,0.8699,8636,771,NA
10999,12442,-30.01,10999,0.8752,10999,771,CH2O
8603,10999,15.995,8603,0.9,8603,771,O
8593,8636,0.003,8593,0.8747,8593,771,NA
8924,12441,-14.015,8924,0.881,8924,771,methanol (-H2O):CH2
8603,12442,-14.015,8603,0.9364,8603,771,methanol (-H2O):CH2
8603,11943,-86.001,8603,0.8838,8603,771,C3H5NO2_Serine
8593,8924,0.001,8593,0.9017,8593,771,NA
8636,12441,-14.017,8636,0.8498,8636,771,methanol (-H2O):CH2
22349,23763,-14.016,22349,0.7603,22349,773,methanol (-H2O):CH2
25323,25437,-1.003,25323,0.8264,25323,773,isotope_13C
22310,22349,-30.011,22310,0.7507,22310,773,CH2O
22349,25437,14.992,22349,0.7384,22349,773,NA
22310,25323,-14.016,22310,0.9118,22310,773,methanol (-H2O):CH2
22310,25437,-15.019,22310,0.7403,22310,773,NA
23763,25323,30.01,23763,0.7231,23763,773,CH2O
22349,25323,15.995,22349,0.8624,22349,773,O
1492,1495,-42.01,1492,0.7573,1492,774,N3:C2H2O
7318,7530,0.001,7318,0.804,7318,785,NA
7318,7501,-179.078,7318,0.7561,7318,785,NA
7323,7501,0,7323,0.7296,7323,785,NA
21114,27615,-0.037,21114,0.8238,21114,800,NA
20489,27615,27.959,20489,0.8208,20489,800,NA
24843,26068,-0.002,24843,0.932,24843,801,NA
24846,26068,0,24846,0.9238,24846,801,NA
24653,26068,-0.001,24653,0.9348,24653,801,NA
24653,24843,0.001,24653,0.9884,24653,801,NA
24653,24846,-0.001,24653,0.9794,24653,801,NA
24843,24846,-0.002,24843,0.9796,24843,801,NA
19231,20363,-0.001,19231,0.8931,19231,803,NA
19231,19253,-0.001,19231,0.9085,19231,803,NA
19253,20363,0.001,19253,0.8861,19253,803,NA
14460,14889,0,14460,0.9045,14460,810,NA
6154,7893,0,6154,0.836,6154,812,NA
6154,18001,-120.022,6154,0.8554,6154,812,NA
6154,14498,-63.994,6154,0.8442,6154,812,C4O
14498,18001,-56.028,14498,0.9141,14498,812,CH2N3:C3H4O
6243,13736,-185.142,6243,0.884,6243,812,NA
6154,13736,-82.041,6154,0.8735,6154,812,C3H4N3:C5H6O
7893,14498,-63.993,7893,0.8457,7893,812,C4O
6243,18001,-223.122,6243,0.873,6243,812,NA
6243,7893,-103.101,6243,0.8215,6243,812,NA
13736,14498,18.047,13736,0.908,13736,812,NA
7893,18001,-120.021,7893,0.8242,7893,812,NA
13736,18001,-37.981,13736,0.8818,13736,812,NA
6243,14498,-167.094,6243,0.9231,6243,812,NA
456,2394,-35.037,456,0.8648,456,812,NA
7893,13736,-82.041,7893,0.8413,7893,812,C3H4N3:C5H6O
17313,17586,0,17313,0.9808,17313,815,NA
23801,27025,0,23801,0.8728,23801,816,NA
23801,26943,0,23801,0.9184,23801,816,NA
23538,26943,0,23538,0.8644,23538,816,NA
23538,23801,0,23538,0.9434,23538,816,NA
26943,27025,0,26943,0.923,26943,816,NA
17854,18234,0,17854,0.9453,17854,821,NA
24080,27405,0.002,24080,0.9581,24080,825,NA
24080,27392,0,24080,0.9638,24080,825,NA
27247,27405,30.01,27247,0.9451,27247,825,CH2O
24836,27405,-14.014,24836,0.8567,24836,825,methanol (-H2O):CH2
19926,27405,288.044,19926,0.861,19926,825,NA
24080,24965,14.017,24080,0.8906,24080,825,methanol (-H2O):CH2
24080,27216,-30.01,24080,0.9144,24080,825,CH2O
27216,27247,0.002,27216,0.9812,27216,825,NA
24965,24975,-0.002,24965,0.9904,24965,825,NA
20757,20966,13.981,20757,0.8605,20757,825,NA
27216,27405,30.012,27216,0.9433,27216,825,CH2O
20757,26593,-14.016,20757,0.8923,20757,825,methanol (-H2O):CH2
24080,24975,14.016,24080,0.8772,24080,825,methanol (-H2O):CH2
20966,26593,-27.997,20966,0.88,20966,825,CO
24080,27247,-30.008,24080,0.9127,24080,825,CH2O
24975,27405,-14.014,24975,0.8249,24975,825,methanol (-H2O):CH2
24965,26593,-14.017,24965,0.8194,24965,825,methanol (-H2O):CH2
20211,20214,86,20211,0.7806,20211,825,C3H5NO2_Serine
24080,24836,14.016,24080,0.9006,24080,825,methanol (-H2O):CH2
19926,24080,288.042,19926,0.8329,19926,825,NA
24836,27392,-14.016,24836,0.8578,24836,825,methanol (-H2O):CH2
24975,25339,-0.081,24975,0.8593,24975,825,NA
24975,27392,-14.016,24975,0.8264,24975,825,methanol (-H2O):CH2
27392,27405,0.002,27392,0.9898,27392,825,NA
19931,20214,0,19931,0.8599,19931,825,NA
24836,24965,0.001,24836,0.9867,24836,825,NA
26593,27216,-30.01,26593,0.8755,26593,825,CH2O
24965,25339,-0.083,24965,0.8728,24965,825,NA
19926,27392,288.042,19926,0.8571,19926,825,NA
26593,27247,-30.009,26593,0.8783,26593,825,CH2O
20757,24965,0.002,20757,0.8241,20757,825,NA
24965,27405,-14.016,24965,0.8461,24965,825,methanol (-H2O):CH2
20757,24836,0,20757,0.8024,20757,825,NA
27247,27392,30.009,27247,0.9522,27247,825,CH2O
24965,27392,-14.017,24965,0.847,24965,825,methanol (-H2O):CH2
24836,25339,-0.082,24836,0.9009,24836,825,NA
27216,27392,30.01,27216,0.955,27216,825,CH2O
20966,24975,-13.981,20966,0.8948,20966,825,NA
24836,26593,-14.016,24836,0.794,24836,825,methanol (-H2O):CH2
20966,24836,-13.981,20966,0.8712,20966,825,NA
20757,24975,0,20757,0.8358,20757,825,NA
24836,24975,0,24836,0.9839,24836,825,NA
20966,24965,-13.98,20966,0.8876,20966,825,NA
24975,26593,-14.016,24975,0.8363,24975,825,methanol (-H2O):CH2
20211,26593,288.044,20211,0.8588,20211,825,NA
2601,4163,0,2601,0.9223,2601,828,NA
18054,20924,0,18054,0.9806,18054,831,NA
15384,20531,0,15384,0.9799,15384,831,NA
14281,20531,0,14281,0.9514,14281,831,NA
15384,20924,0,15384,0.9973,15384,831,NA
20531,20924,0,20531,0.9842,20531,831,NA
14281,15384,0,14281,0.97,14281,831,NA
14281,20924,0,14281,0.9676,14281,831,NA
14281,18054,0,14281,0.9473,14281,831,NA
15175,15420,0,15175,0.9561,15175,831,NA
15384,18054,0,15384,0.9751,15384,831,NA
14281,15420,14.016,14281,0.9434,14281,831,methanol (-H2O):CH2
18054,20531,0,18054,0.9986,18054,831,NA
22661,23015,0,22661,0.9498,22661,834,NA
10492,10584,-0.002,10492,0.8858,10492,836,NA
11369,11478,-0.002,11369,0.8973,11369,836,NA
10603,11369,0.002,10603,0.8024,10603,836,NA
10350,10761,32.061,10350,0.8004,10350,836,NA
10603,10761,0.037,10603,0.8724,10603,836,NA
10174,10609,-0.002,10174,0.8874,10174,836,NA
10603,11478,0,10603,0.8144,10603,836,NA
10492,11369,-18.011,10492,0.7879,10492,836,H2O
10350,10603,32.024,10350,0.8559,10350,836,CH4O
10603,10609,-17.026,10603,0.7789,10603,836,adduct_rel_H_NH4 or NH3
10609,10761,17.063,10609,0.7763,10609,836,NA
10492,11478,-18.013,10492,0.7928,10492,836,H2O
10174,10761,17.061,10174,0.791,10174,836,NA
10174,10603,17.024,10174,0.7933,10174,836,adduct_rel_H_NH4 or NH3
10492,10603,-18.013,10492,0.8039,10492,836,H2O
10492,10761,-17.976,10492,0.8044,10492,836,NA
13899,14215,-0.002,13899,0.8233,13899,852,NA
17299,24623,0,17299,0.8988,17299,855,NA
17299,17705,18.01,17299,0.8992,17299,855,H2O
440,499,15.974,440,0.9616,440,864,NA
357,440,-0.002,357,0.9926,357,864,NA
357,422,37.954,357,0.9349,357,864,adduct_rel_H_K
422,652,0,422,0.9875,422,864,NA
357,518,15.974,357,0.9707,357,864,NA
499,518,0.001,499,0.9819,499,864,NA
357,499,15.972,357,0.967,357,864,NA
440,518,15.975,440,0.9647,440,864,NA
18142,18165,-17.027,18142,0.8738,18142,878,adduct_rel_H_NH4 or NH3
17938,18165,-17.027,17938,0.8003,17938,878,adduct_rel_H_NH4 or NH3
17938,18142,0,17938,0.8286,17938,878,NA
994,1203,0,994,0.9174,994,881,NA
17779,18869,-42.01,17779,0.8093,17779,882,N3:C2H2O
17531,18869,-243.135,17531,0.7041,17531,882,NA
17319,17415,-0.001,17319,0.9165,17319,892,NA
9744,9919,0.002,9744,0.7686,9744,894,NA
9744,10784,0.003,9744,0.7253,9744,894,NA
9919,10784,0.001,9919,0.7734,9919,894,NA
13100,13231,-0.199,13100,0.9756,13100,895,NA
6199,6236,-0.008,6199,0.8888,6199,897,NA
6236,21949,-68.065,6236,0.779,6236,897,C5H8
6199,21949,-68.073,6199,0.8137,6199,897,NA
21949,22713,-84.055,21949,0.7846,21949,897,NA
6199,6311,-334.126,6199,0.8673,6199,897,NA
6236,6311,-334.118,6236,0.8166,6236,897,NA
448,468,-27.995,448,0.8388,448,898,CO
597,1059,-14.016,597,0.7888,597,898,methanol (-H2O):CH2
27153,28105,-14.017,27153,0.828,27153,905,methanol (-H2O):CH2
31226,31235,18.012,31226,0.9585,31226,906,H2O
31235,31239,-18.008,31235,0.9747,31235,906,H2O
31226,31239,0.003,31226,0.9599,31226,906,NA
25607,26359,0.108,25607,0.754,25607,910,NA
21075,22801,-59.037,21075,0.874,21075,914,H3N4:C2H5NO
22801,22830,45.021,22801,0.8437,22801,914,CH3NO
21075,21262,0,21075,0.9088,21075,914,NA
22801,23176,45.021,22801,0.8755,22801,914,CH3NO
22830,23176,0,22830,0.9312,22830,914,NA
8988,16152,0.001,8988,0.987,8988,915,NA
8988,9326,0,8988,0.9892,8988,915,NA
13764,16152,0.001,13764,0.9244,13764,915,NA
9326,13764,0,9326,0.9207,9326,915,NA
9326,16152,0,9326,0.9936,9326,915,NA
13764,13838,0.001,13764,0.9586,13764,915,NA
21342,21631,0,21342,0.8446,21342,916,NA
19350,19666,0,19350,0.9452,19350,919,NA
32066,32136,0.002,32066,0.9593,32066,922,NA
32054,32136,0.001,32054,0.9673,32054,922,NA
32136,32183,-0.002,32136,0.9487,32136,922,NA
25919,32066,-98.146,25919,0.8912,25919,922,NA
25919,32136,-98.144,25919,0.8862,25919,922,NA
25919,32183,-98.146,25919,0.8921,25919,922,NA
32066,32183,0,32066,0.9728,32066,922,NA
32054,32183,-0.002,32054,0.9685,32054,922,NA
32054,32066,-0.001,32054,0.9665,32054,922,NA
25919,32054,-98.145,25919,0.9015,25919,922,NA
1199,2500,0.998,1199,0.9432,1199,923,NA
26817,26827,0.002,26817,0.895,26817,926,NA
26106,26827,0.002,26106,0.8682,26106,926,NA
26106,26817,0,26106,0.9629,26106,926,NA
26827,27205,-0.002,26827,0.8636,26827,926,NA
27205,27446,0.002,27205,0.8407,27205,926,NA
31541,32166,-0.002,31541,0.9239,31541,930,NA
31541,32290,-0.002,31541,0.9212,31541,930,NA
31781,32705,-28.031,31781,0.9334,31781,930,C2H4
31536,31541,0.002,31536,0.9293,31536,930,NA
31536,32290,0,31536,0.9253,31536,930,NA
32166,32705,-28.031,32166,0.9873,32166,930,C2H4
31781,32166,0,31781,0.9208,31781,930,NA
32166,32290,0,32166,0.9222,32166,930,NA
32290,32705,-28.031,32290,0.9434,32290,930,C2H4
31536,32705,-28.031,31536,0.9211,31536,930,C2H4
31541,32705,-28.033,31541,0.9359,31541,930,C2H4
32342,32347,-28.032,32342,0.8502,32342,932,C2H4
31958,32342,0.001,31958,0.8494,31958,932,NA
31958,32378,-28.031,31958,0.8481,31958,932,C2H4
32378,32379,28.031,32378,0.8594,32378,932,C2H4
2006,2076,-0.001,2006,0.9704,2006,934,NA
1982,2055,0.001,1982,0.8761,1982,934,NA
2006,2055,-0.001,2006,0.8994,2006,934,NA
1982,2076,0,1982,0.946,1982,934,NA
1982,2006,0.002,1982,0.96,1982,934,NA
2055,2076,0,2055,0.8862,2055,934,NA
30225,31504,0.001,30225,0.9283,30225,935,NA
32189,32298,-0.001,32189,0.9205,32189,935,NA
29559,31921,0,29559,0.9475,29559,935,NA
31654,32298,0,31654,0.9101,31654,935,NA
31549,31772,0,31549,0.9302,31549,935,NA
32179,32298,0,32179,0.9396,32179,935,NA
29697,32298,0,29697,0.9171,29697,935,NA
31504,31772,-0.001,31504,0.9248,31504,935,NA
31504,31549,-0.001,31504,0.9581,31504,935,NA
30225,32189,0.002,30225,0.9347,30225,935,NA
31772,32189,0.002,31772,0.9165,31772,935,NA
30225,31549,0,30225,0.9351,30225,935,NA
31504,32189,0.001,31504,0.9478,31504,935,NA
31504,31654,-0.001,31504,0.9397,31504,935,NA
29559,29697,0.001,29559,0.9698,29559,935,NA
29559,32179,0,29559,0.9833,29559,935,NA
29559,32298,0,29559,0.9396,29559,935,NA
29697,31921,-0.001,29697,0.9128,29697,935,NA
31654,32189,0.002,31654,0.9661,31654,935,NA
31654,31772,0,31654,0.9153,31654,935,NA
31921,32298,0,31921,0.928,31921,935,NA
31549,32189,0.002,31549,0.9568,31549,935,NA
31549,31654,0,31549,0.9624,31549,935,NA
29697,32179,0,29697,0.977,29697,935,NA
31921,32179,0,31921,0.9427,31921,935,NA
30225,31654,0,30225,0.9372,30225,935,NA
4257,6487,-105.078,4257,0.7287,4257,936,NA
6487,8884,-87.908,6487,0.6798,6487,936,NA
4257,8884,-192.986,4257,0.7604,4257,936,NA
4257,29485,-199.232,4257,0.6421,4257,936,NA
11778,12150,0.001,11778,0.994,11778,940,NA
26130,26148,-46.004,26130,0.8855,26130,942,CH2O2
26130,26408,0,26130,0.947,26130,942,NA
20050,26130,16.031,20050,0.8862,20050,942,CH4
26148,26228,-0.001,26148,0.9473,26148,942,NA
8315,8583,-0.001,8315,0.8368,8315,944,NA
13745,14379,-14.013,13745,0.7639,13745,945,methanol (-H2O):CH2
13072,13745,-0.001,13072,0.7513,13072,945,NA
11950,13072,-0.036,11950,0.7661,11950,945,NA
13072,14379,-14.014,13072,0.7701,13072,945,methanol (-H2O):CH2
11950,12566,-0.034,11950,0.9232,11950,945,NA
13072,13098,-0.001,13072,0.8947,13072,945,NA
6094,6735,0.001,6094,0.9216,6094,947,NA
6094,6981,0,6094,0.9265,6094,947,NA
5923,6735,0,5923,0.948,5923,947,NA
6735,6981,-0.001,6735,0.9498,6735,947,NA
25146,25302,0.002,25146,0.9446,25146,950,NA
23611,25146,0,23611,0.8433,23611,950,NA
23611,25302,0.002,23611,0.8244,23611,950,NA
25302,25342,-0.002,25302,0.8963,25302,950,NA
25146,25342,0,25146,0.9061,25146,950,NA
8102,10432,-0.003,8102,0.6619,8102,956,NA
9976,10432,0,9976,0.6702,9976,956,NA
8102,8439,0,8102,0.7438,8102,956,NA
8759,10432,0,8759,0.6751,8759,956,NA
8439,10177,15.993,8439,0.736,8439,956,O
8102,8745,0,8102,0.7528,8102,956,NA
9913,10177,0,9913,0.7086,9913,956,NA
8759,9976,0,8759,0.7223,8759,956,NA
8745,10177,15.992,8745,0.7054,8745,956,O
8102,11724,15.993,8102,0.7685,8102,956,O
8224,11724,15.996,8224,0.7585,8224,956,O
8439,9976,-0.003,8439,0.6744,8439,956,NA
7454,9976,15.995,7454,0.714,7454,956,O
8102,8224,-0.003,8102,0.7158,8102,956,NA
8745,8759,-0.003,8745,0.7288,8745,956,NA
7088,10177,31.989,7088,0.6714,7088,956,O2
7454,11724,31.99,7454,0.6917,7454,956,O2
8224,9976,0,8224,0.6772,8224,956,NA
8759,10177,15.995,8759,0.7629,8759,956,O
8224,8759,0,8224,0.7278,8224,956,NA
8102,8759,-0.003,8102,0.7655,8102,956,NA
10432,11724,15.996,10432,0.7137,10432,956,O
9976,11724,15.995,9976,0.7373,9976,956,O
8102,9976,-0.003,8102,0.7315,8102,956,NA
8439,8759,-0.003,8439,0.7275,8439,956,NA
9976,10177,15.995,9976,0.7157,9976,956,O
7454,8759,15.995,7454,0.6848,7454,956,O
8745,11724,15.992,8745,0.7471,8745,956,O
7454,8102,15.998,7454,0.6979,7454,956,O
8224,10177,15.996,8224,0.7957,8224,956,O
8439,8745,0,8439,0.7288,8439,956,NA
8759,11724,15.995,8759,0.7804,8759,956,O
8224,8745,0.003,8224,0.7094,8224,956,NA
7454,10177,31.99,7454,0.7256,7454,956,O2
10177,11724,0,10177,0.7441,10177,956,NA
7454,8224,15.995,7454,0.6808,7454,956,O
8224,8439,0.003,8224,0.7272,8224,956,NA
8439,11724,15.993,8439,0.7589,8439,956,O
8745,9976,-0.003,8745,0.6923,8745,956,NA
8102,10177,15.993,8102,0.7506,8102,956,O
16987,17015,-0.001,16987,0.9274,16987,957,NA
13930,18360,-0.001,13930,0.8289,13930,957,NA
15236,16361,0.001,15236,0.8672,15236,957,NA
7412,17015,-0.001,7412,0.9296,7412,957,NA
15236,18360,0,15236,0.8108,15236,957,NA
8226,17015,0,8226,0.8481,8226,957,NA
16594,18927,0,16594,0.8077,16594,957,NA
6425,18927,0,6425,0.8363,6425,957,NA
16361,16594,0,16361,0.9143,16361,957,NA
8226,16361,0,8226,0.8823,8226,957,NA
18360,18927,0.001,18360,0.8122,18360,957,NA
13930,17015,0,13930,0.8631,13930,957,NA
16361,18240,0,16361,0.9711,16361,957,NA
15236,18927,0.001,15236,0.8597,15236,957,NA
16361,17015,-0.001,16361,0.9443,16361,957,NA
16594,16987,0.001,16594,0.8958,16594,957,NA
13930,16594,0,13930,0.8178,13930,957,NA
6425,13930,0,6425,0.7994,6425,957,NA
7412,8226,-0.001,7412,0.876,7412,957,NA
15236,17015,0,15236,0.8451,15236,957,NA
8226,15236,0,8226,0.8048,8226,957,NA
6425,17015,0,6425,0.8418,6425,957,NA
18240,18927,-0.001,18240,0.8603,18240,957,NA
8226,13930,0,8226,0.7959,8226,957,NA
8226,18240,0.001,8226,0.8895,8226,957,NA
16361,18927,0,16361,0.8755,16361,957,NA
13930,18240,0.001,13930,0.8711,13930,957,NA
15236,18240,0.001,15236,0.8695,15236,957,NA
6425,15236,-0.001,6425,0.8713,6425,957,NA
16361,16987,0.001,16361,0.9575,16361,957,NA
13930,15236,-0.001,13930,0.8326,13930,957,NA
7412,16594,-0.001,7412,0.9078,7412,957,NA
16594,18360,-0.001,16594,0.8825,16594,957,NA
13930,18927,0,13930,0.8437,13930,957,NA
6425,16594,0,6425,0.8633,6425,957,NA
17015,18240,0.001,17015,0.9496,17015,957,NA
7412,16361,-0.001,7412,0.9511,7412,957,NA
7412,13930,-0.001,7412,0.8562,7412,957,NA
13930,16987,0.001,13930,0.8519,13930,957,NA
6425,8226,0,6425,0.85,6425,957,NA
6425,18240,0.001,6425,0.8892,6425,957,NA
8226,16987,0.001,8226,0.8629,8226,957,NA
7412,15236,-0.002,7412,0.8717,7412,957,NA
8226,18360,-0.001,8226,0.8732,8226,957,NA
6425,16361,0,6425,0.8828,6425,957,NA
8226,18927,0,8226,0.7856,8226,957,NA
16594,18240,0.001,16594,0.9234,16594,957,NA
7412,18927,-0.001,7412,0.8444,7412,957,NA
15236,16594,0,15236,0.8141,15236,957,NA
6425,7412,0.001,6425,0.8777,6425,957,NA
18240,18360,-0.001,18240,0.9448,18240,957,NA
16361,18360,-0.001,16361,0.9293,16361,957,NA
7412,18240,-0.001,7412,0.9668,7412,957,NA
6425,18360,-0.001,6425,0.8556,6425,957,NA
17015,18360,0,17015,0.9122,17015,957,NA
16987,18360,-0.002,16987,0.9031,16987,957,NA
17015,18927,0,17015,0.8599,17015,957,NA
16594,17015,0,16594,0.8905,16594,957,NA
15236,16987,0.002,15236,0.8517,15236,957,NA
6425,16987,0.001,6425,0.8613,6425,957,NA
7412,16987,0,7412,0.9313,7412,957,NA
16987,18927,-0.001,16987,0.8599,16987,957,NA
16987,18240,-0.001,16987,0.9516,16987,957,NA
7412,18360,-0.002,7412,0.9317,7412,957,NA
8226,16594,0,8226,0.8324,8226,957,NA
13930,16361,0,13930,0.8698,13930,957,NA
11703,11819,18.013,11703,0.9216,11703,967,H2O
11721,11819,18.011,11721,0.9385,11721,967,H2O
11703,11721,0.002,11703,0.9451,11703,967,NA
11676,11721,-18.009,11676,0.9212,11676,967,H2O
11676,11819,0.002,11676,0.9525,11676,967,NA
2738,3559,0,2738,0.8318,2738,969,NA
2666,3559,0,2666,0.8415,2666,969,NA
2666,2738,0,2666,0.8656,2666,969,NA
7000,20123,0,7000,0.874,7000,972,NA
8317,15826,0,8317,0.9633,8317,972,NA
8594,21084,0,8594,0.9666,8594,972,NA
4858,8317,0,4858,0.887,4858,972,NA
16181,20343,0,16181,0.9619,16181,972,NA
7193,20123,0,7193,0.9572,7193,972,NA
5402,5984,0,5402,0.8793,5402,972,NA
7831,21084,0.001,7831,0.9338,7831,972,NA
4858,15826,0,4858,0.909,4858,972,NA
5402,6782,0,5402,0.8761,5402,972,NA
6782,18756,-0.001,6782,0.9688,6782,972,NA
5984,8594,0,5984,0.9834,5984,972,NA
8594,16806,0,8594,0.9043,8594,972,NA
17837,21084,0.001,17837,0.911,17837,972,NA
5984,6782,0,5984,0.9907,5984,972,NA
5011,7831,0,5011,0.9373,5011,972,NA
